junction_index,junction_id,event_id,gene_name,num_junctions,n_cells_detected,CountJuncs,total_cluster_count,total_junction_count,psi_global,celltype_psi_variance,n_celltypes_with_total,coverage_rank,variability_rank,selection_score
21300,chr14_8152150_8155282_+,ENSMUSG00000033885.15_atse_4,PXK,2,14918,181155,264886.0,123897.0,0.467737064246506,0.004042921182590618,54,0.8522250918199161,0.6980000778684802,1.5502251696883964
49881,chr2_91163601_91163962_-,ENSMUSG00000040687.16_atse_3,MADD,3,4607,16019,35317.0,11614.0,0.32885012883313985,0.014230700580933092,24,0.6939379388213308,0.8562158514269399,1.5501537902482707
66153,chr6_113317676_113318411_+,ENSMUSG00000001632.16_atse_2,BRPF1,2,3653,20560,20528.0,15243.0,0.7425467653936088,0.02036384029130424,37,0.6607854334029823,0.8893553787652655,1.5501408121682478
26074,chr16_32376024_32381261_+,ENSMUSG00000053774.9_atse_2,UBXN7,3,11612,125665,95006.0,90151.0,0.9488979643390943,0.005040041002644428,54,0.8201497670434635,0.7299780670447614,1.550127834088225
67421,chr6_137430753_137441052_+,ENSMUSG00000030223.14_atse_4,PTPRO,2,6896,107083,85614.0,84674.0,0.9890204873034784,0.008601230710439575,18,0.7497696390795946,0.8003192607685619,1.5500888998481566
45955,chr2_166805835_166826926_+,ENSMUSG00000074582.10_atse_1,ARFGEF2,4,2864,20840,43521.0,13386.0,0.3075756531329703,0.03244720336707276,46,0.624810195579666,0.9252592371484563,1.5500694327281224
8890,chr11_61493069_61493646_-,ENSMUSG00000001034.17_atse_2,MAPK7,10,5298,47996,51097.0,36692.0,0.7180852104820243,0.0117960608903535,46,0.7131844314952046,0.8368265998728148,1.5500110313680193
34037,chr18_69989647_69994476_-,ENSMUSG00000024511.15_atse_2,RAB27B,3,29136,301309,266832.0,221627.0,0.8305862865023685,0.0025016513502191667,43,0.9268879861913228,0.6231165561366852,1.550004542328008
41299,chr1_64938539_64956614_-,ENSMUSG00000051344.13_atse_1,PLEKHM3,2,2521,7060,11816.0,5280.0,0.44685172647257954,0.042982261357781666,22,0.6056869946660091,0.944272124381919,1.549959119047928
65199,chr5_69561857_69563082_+,ENSMUSG00000029208.16_atse_3,GUF1,7,9634,80645,527518.0,59932.0,0.11361128909345274,0.0059926526640443805,52,0.7957963998806017,0.7541172958872464,1.549913695767848
89662,chrX_95052154_95054228_-,ENSMUSG00000025656.17_atse_2,ARHGEF9,7,7850,34053,148808.0,25004.0,0.16802860061287028,0.007452759897735608,29,0.7675171635108302,0.782383554176995,1.5499007176878252
79673,chr8_68461851_68556971_-,ENSMUSG00000036356.15_atse_2,CSGALNACT1,4,10994,92364,68998.0,66492.0,0.9636801066697586,0.005275963482223201,27,0.8134206325516203,0.7364671070561821,1.5498877396078026
42014,chr1_85626165_85630459_+,ENSMUSG00000070031.11_atse_5,SP140,5,3806,140293,333651.0,107713.0,0.32283134173133005,0.01895666522312079,49,0.6665152557330668,0.8833659948347241,1.549881250567791
46257,chr2_17590177_17729368_-,ENSMUSG00000053702.16_atse_1,NEBL,3,20618,217978,240275.0,144318.0,0.6006367703672875,0.0031267287874488423,33,0.8903741580470586,0.6595070925207325,1.549881250567791
73253,chr7_19050039_19050593_+,ENSMUSG00000023118.15_atse_2,SYMPK,2,2192,12108,25929.0,8832.0,0.34062246905009835,0.06263844498723904,34,0.5854606569504107,0.9644141045773689,1.5498747615277795
55408,chr4_122848535_122853590_+,ENSMUSG00000028657.14_atse_2,PPT1,4,70285,2771615,4174184.0,1966953.0,0.47121856631140363,0.0017107545565537804,58,0.9902664399828689,0.5596018325048993,1.5498682724877682
11220,chr11_87592250_87593388_+,ENSMUSG00000018401.17_atse_1,MTMR4,5,2421,12699,11799.0,9448.0,0.8007458259174506,0.04754364026039095,25,0.599963661375936,0.9498786549517865,1.5498423163277226
89059,chrX_73197470_73198285_+,ENSMUSG00000073125.10_atse_2,XLR3B,4,3922,63222,49142.0,44806.0,0.9117659028936551,0.01802933900491587,43,0.6711938535813012,0.8786289956263871,1.5498228492076884
20173,chr14_55626223_55627339_-,ENSMUSG00000002319.16_atse_3,IPO4,4,30531,377914,533684.0,268244.0,0.5026270227325533,0.0024284161401116337,55,0.9315276497994887,0.6182627542081425,1.5497904040076311
82600,chr9_119063601_119065458_+,ENSMUSG00000038775.14_atse_5,VILL,2,1771,110378,124837.0,77143.0,0.6179498065477382,0.1642106618561463,43,0.5557148975380583,0.9940690174295614,1.5497839149676196
36496,chr19_57173459_57197298_-,ENSMUSG00000025085.16_atse_1,ABLIM1,4,2671,20745,60837.0,15465.0,0.25420385620592734,0.038105524234439025,32,0.6136295796399881,0.9361218901275745,1.5497514697675627
68882,chr6_50370358_50428328_-,ENSMUSG00000029822.15_atse_1,OSBPL3,8,11674,64907,110995.0,49171.0,0.4430019370241903,0.004993031333166749,43,0.8209608970448912,0.72878408368266,1.5497449807275512
8418,chr11_57514291_57518572_-,ENSMUSG00000020523.14_atse_1,FAM114A2,6,19585,274434,269923.0,183989.0,0.681635132982369,0.003258441729212016,56,0.8841057453960262,0.6656327462915136,1.5497384916875396
25358,chr16_17655805_17663376_-,ENSMUSG00000012114.17_atse_3,MED15,6,7537,134325,365163.0,93099.0,0.2549518981934095,0.007798612138661223,54,0.761560224780346,0.7881717778671823,1.5497320026475283
22914,chr15_75785637_75809527_-,ENSMUSG00000075600.3_atse_3,ZC3H3,8,2705,13703,12265.0,10901.0,0.8887892376681614,0.036848074183943,30,0.6156217149234943,0.9340973096440113,1.5497190245675054
36040,chr19_47045918_47047946_-,ENSMUSG00000025050.8_atse_2,PCGF6,3,21675,144081,227883.0,112515.0,0.49374020879135344,0.0030126240728748604,50,0.8965841693379881,0.6531218771494945,1.5497060464874828
51516,chr3_14534022_14535998_+,ENSMUSG00000027550.14_atse_1,LRRCC1,3,14498,168021,248390.0,126217.0,0.5081404243327026,0.0041025464758766075,54,0.8493309799748225,0.7003620884326373,1.5496930684074597
3493,chr10_80703756_80703852_+,ENSMUSG00000055862.7_atse_2,IZUMO4,2,42263,628350,517962.0,465262.0,0.8982550843498172,0.002039869416904484,54,0.9602870751301052,0.5893995042373431,1.5496865793674484
52105,chr3_30818936_30819575_+,ENSMUSG00000027706.8_atse_1,SEC62,2,5991,44649,50358.0,30187.0,0.5994479526589618,0.010132779694605172,44,0.730172738245104,0.8195008630423215,1.5496736012874255
70946,chr7_112077959_112080171_+,ENSMUSG00000059263.9_atse_2,USP47,3,5970,26521,96696.0,19388.0,0.2005046744436171,0.010177475352150096,52,0.7295757465640533,0.8200848766433494,1.5496606232074028
73527,chr7_24507876_24510545_+,ENSMUSG00000064264.14_atse_1,ZFP428,6,2302,29853,26843.0,19207.0,0.7155310509257534,0.05404376357289087,34,0.5925856228829507,0.9570685112844406,1.5496541341673913
12618,chr12_111647728_111655269_+,ENSMUSG00000007411.16_atse_5,MARK3,6,2858,69443,510883.0,52464.0,0.10269278875985303,0.032402092380227135,57,0.6244662764590606,0.9251813686683192,1.5496476451273797
42148,chr1_86930833_86959742_+,ENSMUSG00000053333.15_atse_3,DIS3L2,2,12987,89310,65747.0,64419.0,0.9798013597578596,0.004517998361765413,49,0.8351459385098569,0.7144952175775116,1.5496411560873684
25751,chr16_22842107_22857344_-,ENSMUSG00000004462.7_atse_1,TBCCD1,3,4243,35990,71244.0,26606.0,0.37344899219583405,0.016033070422550918,51,0.6823809585609905,0.867260197526378,1.5496411560873684
26391,chr16_36891492_36894830_+,ENSMUSG00000034243.17_atse_2,GOLGB1,5,2263,53965,131688.0,38071.0,0.28909999392503494,0.05690849596706214,52,0.5900484082384851,0.9595862588088718,1.549634667047357
57948,chr4_16129109_16131522_-,ENSMUSG00000041135.15_atse_3,RIPK2,3,3036,14240,155934.0,11222.0,0.07196634473559327,0.028603026046134274,48,0.6328695832738505,0.9167326385734494,1.5496022218472998
43564,chr2_121244096_121247500_-,ENSMUSG00000043909.16_atse_5,TRP53BP1,5,12272,80126,111594.0,59575.0,0.5338548667491084,0.004769065865031376,50,0.8273980247362205,0.7221652628710109,1.5495632876072314
15884,chr13_17721293_17727119_-,ENSMUSG00000041297.8_atse_2,CDK13,3,1960,22869,22539.0,17051.0,0.7565109365987843,0.09380101805273047,41,0.5696598445226013,0.9798969540446186,1.5495567985672198
68828,chr6_49244935_49245475_-,ENSMUSG00000029817.11_atse_3,TRA2A,4,32453,413942,360865.0,289567.0,0.8024247294694692,0.002335488254520311,55,0.9378739309306581,0.6116179772364476,1.5494919081671057
72776,chr7_142475417_142484478_+,ENSMUSG00000018819.10_atse_3,LSP1,4,3631,269174,4262679.0,172828.0,0.04054445572842806,0.020406800211681838,38,0.659838033561315,0.8896084513257109,1.5494464848870257
27905,chr17_12249658_12254081_-,ENSMUSG00000014426.9_atse_1,MAP3K4,2,4171,25235,18409.0,17381.0,0.9441577489271552,0.016409469335355465,35,0.6798956562366164,0.8694924272903066,1.5493880835269231
37452,chr1_127798196_127799389_+,ENSMUSG00000026349.14_atse_2,CCNT2,2,4195,26494,61959.0,18393.0,0.2968575993802353,0.016244682007715953,46,0.6806873191180097,0.8686748082488677,1.5493621273668774
33729,chr18_62520825_62522349_-,ENSMUSG00000042211.7_atse_2,FBXO38,3,10135,87767,67736.0,63118.0,0.931823550253927,0.005688815004066011,47,0.8022010823718739,0.747122110754935,1.549323193126809
5821,chr11_116076787_116077447_-,ENSMUSG00000057948.12_atse_2,UNC13D,2,2700,75117,71524.0,55784.0,0.7799340081650914,0.036828265938737184,27,0.6152518396428432,0.9340713534839655,1.5493231931268088
60874,chr5_115546948_115551850_+,ENSMUSG00000029528.19_atse_2,PXN,4,3532,43490,46086.0,32055.0,0.695547454758495,0.021318568424223656,44,0.6557629164341428,0.8934629410924948,1.5492258575266376
29224,chr17_29202568_29204688_-,ENSMUSG00000024008.16_atse_1,CPNE5,3,20429,189395,186571.0,138516.0,0.7424304956290099,0.0031354138725098375,13,0.8892645322051056,0.659961325321532,1.5492258575266376
32732,chr18_31778953_31780643_+,ENSMUSG00000041915.9_atse_3,AMMECR1L,6,6168,59721,51146.0,42597.0,0.832851053845853,0.00976125887750842,47,0.7344619936926531,0.8147508857539616,1.5492128794466147
52978,chr3_80690518_80692284_-,ENSMUSG00000033981.14_atse_3,GRIA2,8,23126,188857,919347.0,137663.0,0.14973997848472884,0.002876548474480318,13,0.90326139150974,0.6459449988968632,1.5492063904066034
65737,chr5_9130477_9131275_-,ENSMUSG00000042508.16_atse_4,DMTF1,2,28094,201877,161062.0,147682.0,0.9169264010132744,0.002536855004171015,47,0.9234423059452584,0.6257575954213334,1.5491999013665918
66021,chr6_106795997_106799990_-,ENSMUSG00000005362.14_atse_1,CRBN,2,35826,347423,324781.0,246329.0,0.7584464608459238,0.00221193461847663,55,0.9467120034262131,0.6024684308203444,1.5491804342465576
12367,chr12_105675013_105684668_-,ENSMUSG00000041341.10_atse_1,ATG2B,2,3429,27337,24432.0,22372.0,0.9156843483955468,0.022564764083839277,36,0.651278989786251,0.8978949554202951,1.549173945206546
71580,chr7_126496628_126497253_-,ENSMUSG00000032637.15_atse_3,ATXN2L,2,31706,165494,144693.0,122391.0,0.8458667661877216,0.0023649893692723875,51,0.9356417011667294,0.6135322440398168,1.549173945206546
61950,chr5_130042300_130048925_+,ENSMUSG00000025532.13_atse_3,CRCP,6,42674,639520,1450614.0,434468.0,0.2995062780312337,0.0020250139786059246,55,0.9612214968917498,0.5879459592747849,1.5491674561665347
86040,chr9_70126283_70142061_-,ENSMUSG00000032224.15_atse_1,FAM81A,3,9124,44203,204737.0,33323.0,0.1627600287197722,0.00628149594950588,28,0.7886130325879589,0.760541445498553,1.5491544780865119
28917,chr17_26207659_26207758_+,ENSMUSG00000024186.15_atse_6,RGS11,2,15534,66172,83535.0,52672.0,0.6305380978033159,0.003887936691112279,18,0.8569296458281962,0.6922248322583157,1.5491544780865119
86047,chr9_70429655_70430930_-,ENSMUSG00000032217.13_atse_4,RNF111,2,6596,33691,38621.0,26711.0,0.6916185494937988,0.009018795246830046,41,0.7435985620287334,0.8055299598977327,1.549128521926466
7152,chr11_3179507_3186064_-,ENSMUSG00000023764.18_atse_2,SFI1,4,5866,34380,54109.0,24696.0,0.4564120571439132,0.01033737472350245,39,0.7271423565597706,0.8219666982466614,1.549109054806432
62162,chr5_135371606_135373953_+,ENSMUSG00000000916.15_atse_2,NSUN5,4,16251,256565,183326.0,174255.0,0.9505198389753772,0.0037495203670916944,56,0.8620494983972071,0.6870595564092248,1.549109054806432
38453,chr1_153755213_153755950_+,ENSMUSG00000066800.11_atse_2,RNASEL,5,8903,158033,226494.0,122209.0,0.5395683770872518,0.0064509753072769325,46,0.785128418101826,0.763967658624583,1.549096076726409
62581,chr5_139226885_139233470_+,ENSMUSG00000036817.14_atse_5,SUN1,10,5842,22141,201002.0,15229.0,0.0757654152694998,0.010396739610237201,52,0.7265453648787198,0.8225247556876436,1.5490701205663635
45358,chr2_156711261_156745834_+,ENSMUSG00000061689.15_atse_2,DLGAP4,5,10253,33628,579321.0,24825.0,0.042851890402730096,0.005604730783480245,57,0.8040050354950489,0.7450456179512803,1.5490506534463293
10445,chr11_77686507_77691541_+,ENSMUSG00000037857.16_atse_1,NUFIP2,3,30942,405760,318263.0,304083.0,0.9554456534375658,0.002400394517123986,57,0.932968216682024,0.6160564806042594,1.5490246972862836
13430,chr12_3779654_3781105_+,ENSMUSG00000071454.13_atse_7,DTNB,8,30405,212477,487065.0,154191.0,0.3165717101413569,0.002424427743768292,56,0.9310734169986892,0.6179512802875943,1.5490246972862836
8225,chr11_54125816_54126345_+,ENSMUSG00000018906.14_atse_2,P4HA2,2,7494,122891,286402.0,80114.0,0.2797257002395235,0.007805232618764546,45,0.7607685618989527,0.7882366682672965,1.5490052301662494
19668,chr14_45476113_45476417_-,ENSMUSG00000037712.16_atse_1,FERMT2,5,3740,39582,142220.0,24488.0,0.17218394037406834,0.019315200963239788,39,0.6640818657287841,0.8849103863574422,1.5489922520862263
42194,chr1_87403846_87406983_+,ENSMUSG00000048000.15_atse_4,GIGYF2,2,5952,78777,78937.0,57740.0,0.7314693996478204,0.010159701281822567,48,0.7291799151233567,0.8198058479228583,1.548985763046215
14135,chr12_70040880_70042131_-,ENSMUSG00000021068.17_atse_3,NIN,3,2261,30911,43378.0,23150.0,0.5336806676195306,0.05621232964837109,40,0.5899316055182796,0.9590411794479125,1.548972784966192
55521,chr4_125035309_125037521_+,ENSMUSG00000028869.13_atse_2,GNL2,3,45491,709681,997318.0,517697.0,0.5190891972269627,0.00196123746968763,57,0.9662569919406123,0.5827157930255797,1.548972784966192
46600,chr2_181652548_181654835_+,ENSMUSG00000002455.14_atse_1,PRPF6,3,34998,399919,565276.0,289259.0,0.5117128623893461,0.0022312849620130006,57,0.9447782695028097,0.6041815373833596,1.5489598068861694
16800,chr13_49653682_49654346_+,ENSMUSG00000021392.8_atse_1,NOL8,6,19439,223807,174974.0,155229.0,0.8871546629784997,0.003258771468569315,51,0.8832621701945415,0.665684658611605,1.5489468288061463
9383,chr11_69003872_69008402_-,ENSMUSG00000020899.16_atse_1,PFAS,3,2036,7620,8342.0,5489.0,0.6579956844881324,0.07838523355852506,21,0.5751430833322518,0.9737842783538603,1.5489273616861121
34772,chr19_22448459_22697421_+,ENSMUSG00000052387.16_atse_1,TRPM3,2,1766,9574,8160.0,6209.0,0.760906862745098,0.1602638756162091,11,0.5553320441773844,0.9935823394287049,1.5489143836060892
85011,chr9_55163069_55168202_+,ENSMUSG00000032307.16_atse_2,UBE2Q2,3,44879,522812,846484.0,366012.0,0.43239092528624284,0.001971671926287609,57,0.9651927893787393,0.5836761709472701,1.5488689603260095
75456,chr7_46635556_46639712_-,ENSMUSG00000030839.12_atse_1,SERGEF,4,21617,289342,209084.0,201128.0,0.9619483078571291,0.0030007934645338613,55,0.8962142940573372,0.6526287101086266,1.5488430041659638
49603,chr2_77245086_77280554_-,ENSMUSG00000042272.17_atse_1,SESTD1,9,8165,43553,48221.0,28692.0,0.5950104726156654,0.00703834716031344,45,0.7731366721607206,0.775673886805186,1.5488105589659065
8290,chr11_54853299_54860551_-,ENSMUSG00000020268.14_atse_1,LYRM7,7,21522,100639,204023.0,71160.0,0.3487842057022983,0.003012996504685361,52,0.8956627256563664,0.6531348552295173,1.5487975808858838
73259,chr7_19081993_19082275_+,ENSMUSG00000030410.16_atse_1,DMWD,3,28602,310898,543721.0,185144.0,0.34051287333025576,0.002510734010844072,53,0.9249866974679766,0.6238043943778957,1.5487910918458723
25731,chr16_22572716_22575311_-,ENSMUSG00000022861.17_atse_3,DGKG,3,14024,64251,127036.0,48802.0,0.38415882112157185,0.0042035193140509105,23,0.8446134478865197,0.7041646658793298,1.5487781137658496
76919,chr7_99159037_99164634_-,ENSMUSG00000030747.5_atse_1,DGAT2,3,36514,426989,666258.0,288729.0,0.4333591491584341,0.0021840298581821136,47,0.9483731976691369,0.600378959936667,1.5487521576058039
26493,chr16_38585680_38586220_+,ENSMUSG00000002845.14_atse_4,TMEM39A,3,3710,23699,275741.0,16751.0,0.060749036233276876,0.019497354430982397,55,0.6629073494867169,0.8858188519590412,1.5487262014457581
3778,chr10_81589496_81590224_+,ENSMUSG00000034771.15_atse_9,TLE2,3,19589,166034,135166.0,124594.0,0.9217850642913159,0.003233529288548473,48,0.8841381905960832,0.6645685437296406,1.548706734325724
27442,chr16_89898578_89908546_-,ENSMUSG00000002489.16_atse_2,TIAM1,3,4135,31363,82481.0,24841.0,0.30117239121737127,0.016511185745353076,32,0.6785783811142979,0.8700764408913345,1.5486548220056324
62967,chr5_145140442_145141304_+,ENSMUSG00000038722.17_atse_2,BUD31,2,78734,2218048,1706507.0,1495009.0,0.8760637958121472,0.0016577735754611316,58,0.9940171051094701,0.5546182497761282,1.5486353548855982
29666,chr17_33531797_33537086_+,ENSMUSG00000024299.17_atse_3,ADAMTS10,3,2064,8780,12229.0,6639.0,0.5428898519911686,0.07430309432717865,21,0.5771287295757466,0.9715001362698402,1.5486288658455867
2429,chr10_63246125_63264025_+,ENSMUSG00000020064.9_atse_1,HERC4,4,14032,96648,80439.0,68664.0,0.8536157833886547,0.0042002542590353015,43,0.8446848273266453,0.7039310604389186,1.548615887765564
53948,chr3_95097318_95106375_-,ENSMUSG00000028126.16_atse_1,PIP5K1A,7,5104,42112,101491.0,27446.0,0.27042791971701924,0.01220172485803709,49,0.7081229802862965,0.8404604622792105,1.548583442565507
11782,chr11_97512648_97518609_-,ENSMUSG00000038453.17_atse_6,SRCIN1,4,4716,13026,11872.0,8995.0,0.7576650943396226,0.013599588588129406,9,0.6969293862665957,0.8516475672588997,1.5485769535254954
1391,chr10_26313957_26315491_-,ENSMUSG00000039089.15_atse_4,L3MBTL3,3,7268,88076,74441.0,71759.0,0.9639714673365484,0.008025877809443123,49,0.7567583351718947,0.7918056402735779,1.5485639754454725
58042,chr4_24743965_24792616_-,ENSMUSG00000040387.16_atse_2,KLHL32,2,11621,68511,47998.0,47554.0,0.9907496145672736,0.004976365109474135,17,0.8202795478436921,0.7282844276017806,1.5485639754454725
16685,chr13_47025477_47027251_-,ENSMUSG00000021376.11_atse_3,TPMT,3,6020,131093,93017.0,75502.0,0.811701086898094,0.010000945878885564,51,0.7308346203262689,0.8177228660791922,1.548557486405461
64302,chr5_34634699_34634850_-,ENSMUSG00000001082.12_atse_4,MFSD10,2,21404,1162617,808562.0,782311.0,0.9675337203578699,0.0030218848900295525,57,0.894961909335133,0.6535761099502939,1.5485380192854268
39857,chr1_190162313_190170267_-,ENSMUSG00000010175.13_atse_1,PROX1,6,2322,29510,43977.0,20172.0,0.4586943174841394,0.05151225882504905,23,0.5940197007254747,0.9545118295199408,1.5485315302454157
38885,chr1_16585431_16597950_-,ENSMUSG00000025939.19_atse_1,UBE2W,4,63546,1518333,2380946.0,1148151.0,0.48222471236222914,0.001737272397757691,57,0.9864249282961078,0.5620417115491934,1.548466639845301
59412,chr4_83259466_83260881_-,ENSMUSG00000038172.14_atse_3,TTC39B,2,2603,67113,109523.0,38085.0,0.34773517891219197,0.03943733865820667,47,0.6101190089938094,0.9383216746914461,1.5484406836852556
32115,chr17_85005566_85023695_+,ENSMUSG00000061130.13_atse_2,PPM1B,5,3806,80896,416063.0,54145.0,0.1301365418217914,0.018666097049297704,54,0.6665152557330668,0.8818994717921431,1.54841472752521
38551,chr1_156893012_156900585_-,ENSMUSG00000026594.14_atse_3,RALGPS2,8,5731,45812,244246.0,38129.0,0.15610900485576018,0.01055724606748088,45,0.7240405954343114,0.8243676430508871,1.5484082384851985
52919,chr3_79173075_79174973_-,ENSMUSG00000062232.14_atse_2,RAPGEF2,2,12437,137062,99708.0,97791.0,0.9807738596702371,0.0046810978714321785,50,0.8292214449794297,0.7191673263857344,1.5483887713651643
85377,chr9_58899233_58902913_-,ENSMUSG00000032340.8_atse_4,NEO1,4,1697,32385,38778.0,20409.0,0.5263035741915519,0.22496171309606194,36,0.54951137528714,0.9988709070380128,1.5483822823251527
16592,chr13_44931151_44953171_-,ENSMUSG00000057531.14_atse_4,DTNBP1,5,58234,1999461,2944144.0,1301431.0,0.44204053877799454,0.0017758633771985564,58,0.9825055481292098,0.5658572670759088,1.5483628152051185
18698,chr14_12457829_12465858_-,ENSMUSG00000054423.14_atse_5,CADPS,4,19428,119027,219571.0,89689.0,0.4084737966307026,0.003248654225082125,10,0.8830999441942559,0.6652174477307827,1.5483173919250386
71756,chr7_126942342_126947004_+,ENSMUSG00000030685.5_atse_3,KCTD13,2,2299,426476,1355362.0,186331.0,0.13747692498387884,0.05282429918468024,54,0.592358506482551,0.955932929282442,1.5482914357649928
76229,chr7_78304426_78356026_-,ENSMUSG00000059146.12_atse_4,NTRK3,3,4400,18532,71240.0,13891.0,0.19498877035373385,0.014883287628011166,16,0.6875267672900471,0.8607452013549115,1.5482719686449586
86770,chr9_92573607_92581201_+,ENSMUSG00000032374.14_atse_1,PLOD2,3,2739,43214,34262.0,31999.0,0.9339501488529566,0.03486990816222595,33,0.617730652927206,0.9305283376377299,1.548258990564936
56596,chr4_137613861_137615712_+,ENSMUSG00000043411.15_atse_1,USP48,4,12147,221075,279205.0,156136.0,0.5592163464121345,0.004766977233140493,54,0.8261845742540849,0.722074416310851,1.548258990564936
25518,chr16_20402334_20404565_-,ENSMUSG00000022822.16_atse_3,ABCC5,4,23793,213236,480922.0,150234.0,0.31238745576205706,0.002806472992624861,53,0.9063242183951307,0.6418958379297367,1.5482200563248674
87204,chrX_103712303_103821354_-,ENSMUSG00000033965.10_atse_1,SLC16A2,3,9226,97780,66454.0,63819.0,0.9603485117524905,0.006143266726291288,36,0.7902288035508027,0.7579328514139618,1.5481616549647645
9248,chr11_67571350_67603107_+,ENSMUSG00000033066.16_atse_1,GAS7,8,5107,44450,391362.0,30012.0,0.07668603492418784,0.012126072190920371,46,0.7081748926063878,0.8399672952383425,1.5481421878447303
14260,chr12_72792835_72793711_+,ENSMUSG00000021096.11_atse_2,PPM1A,2,42299,391513,289173.0,282271.0,0.9761319348625217,0.0020226235275451203,57,0.9603779216902651,0.5877253319143966,1.5481032536046617
61218,chr5_121781542_121783856_+,ENSMUSG00000042605.16_atse_3,ATXN2,4,17216,77445,127648.0,56041.0,0.4390276385058912,0.0035601095261764523,49,0.8687526767290047,0.6793375987956342,1.5480902755246388
86801,chr9_95754785_95761312_-,ENSMUSG00000049493.13_atse_3,PLS1,3,2423,42294,28760.0,26330.0,0.9155076495132128,0.0457800763354748,18,0.6000739750561302,0.9480098114284973,1.5480837864846275
21993,chr15_27774173_27805629_-,ENSMUSG00000022263.10_atse_4,TRIO,3,1783,21810,30857.0,14442.0,0.4680299445830768,0.14509325371251144,38,0.5565454946595201,0.9915382918251074,1.5480837864846275
56402,chr4_135452572_135463785_-,ENSMUSG00000028803.18_atse_3,NIPAL3,9,4219,36749,43098.0,25426.0,0.5899577706622117,0.015900415979721666,34,0.6815373833595058,0.8665464031251217,1.5480837864846273
45661,chr2_163321548_163322943_+,ENSMUSG00000074607.11_atse_3,TOX2,2,4667,25909,43111.0,20389.0,0.4729419405720118,0.01370740748004651,27,0.6957029577044372,0.8523678507001674,1.5480708084046046
29432,chr17_3195993_3196759_+,ENSMUSG00000046201.9_atse_6,SCAF8,2,6699,42204,30788.0,29581.0,0.9607964141873457,0.0087648127543353,39,0.7456620767523653,0.8023892645322052,1.5480513412845704
80755,chr8_84967868_84969721_-,ENSMUSG00000052926.16_atse_1,RNASEH2A,4,2663,41295,53978.0,28279.0,0.5238986253658898,0.03725277563572868,47,0.613149390679143,0.9347981259652447,1.5479475166443877
80205,chr8_71662535_71662854_-,ENSMUSG00000034799.16_atse_2,UNC13A,2,6729,27557,23294.0,21053.0,0.9037949686614579,0.008710418024377435,25,0.7462071561133246,0.801740360531063,1.5479475166443875
52725,chr3_63295615_63300124_+,ENSMUSG00000027820.12_atse_1,MME,3,2804,37478,49350.0,24653.0,0.49955420466058764,0.03299688499255523,23,0.6213969605336587,0.9265310889906947,1.5479280495243533
72007,chr7_128206036_128206222_-,ENSMUSG00000030785.8_atse_1,COX6A2,8,12408,1027298,781972.0,772594.0,0.9880072432261001,0.004676338638135043,34,0.8288969929788587,0.7190115894254604,1.547908582404319
53946,chr3_95082828_95106375_-,ENSMUSG00000028126.16_atse_1,PIP5K1A,7,8846,47051,101491.0,34943.0,0.3442965386093348,0.006443008288220084,49,0.7840836826599873,0.7637989435842861,1.5478826262442733
16300,chr13_34222071_34298996_-,ENSMUSG00000038267.15_atse_2,SLC22A23,3,2489,18858,13084.0,12080.0,0.9232650565576276,0.04276213419388364,22,0.6038895305828456,0.9439736285413936,1.547863159124239
8745,chr11_60194032_60197788_+,ENSMUSG00000062115.15_atse_2,RAI1,3,7992,123711,92895.0,88210.0,0.9495667151084558,0.0071680553611619185,51,0.7701582027954784,0.7776984672887493,1.5478566700842276
8705,chr11_59807915_59809659_-,ENSMUSG00000032633.12_atse_1,FLCN,5,17097,140896,128072.0,107077.0,0.8360687738147292,0.003572439651629931,53,0.8679675028876228,0.679843743916525,1.5478112468041478
33168,chr18_39306852_39307017_+,ENSMUSG00000036452.18_atse_3,ARHGAP26,7,2739,15507,52847.0,11321.0,0.21422218858213332,0.03467321507678706,44,0.617730652927206,0.9300741048369304,1.5478047577641365
14373,chr12_76100096_76100991_+,ENSMUSG00000063450.14_atse_4,SYNE2,3,4430,19412,35138.0,13843.0,0.39396095395298536,0.01467891270561785,38,0.6885260794518059,0.8592527221522848,1.5477788016040908
2166,chr10_59996614_60002955_-,ENSMUSG00000020107.10_atse_2,ANAPC16,5,61866,1124330,2231000.0,758725.0,0.3400829224562976,0.001742505844757426,58,0.9853088134141436,0.5624699881899472,1.5477788016040908
42425,chr1_91387341_91388344_-,ENSMUSG00000026309.14_atse_4,ILKAP,3,54567,912690,660545.0,606094.0,0.91756655489028,0.0018075847255507812,58,0.9789560432429626,0.5688032912410937,1.5477593344840563
70898,chr7_110768932_110777798_+,ENSMUSG00000005686.17_atse_1,AMPD3,10,2588,28356,56148.0,20724.0,0.369095960675358,0.03947715012756649,42,0.6093533022724618,0.9383800760515489,1.5477333783240108
66029,chr6_108363705_108365298_+,ENSMUSG00000030102.11_atse_2,ITPR1,3,10830,71554,119385.0,53413.0,0.44740126481551284,0.005269251960120761,47,0.811441475348137,0.7362724358558395,1.5477139112039766
5353,chr11_107216796_107226230_-,ENSMUSG00000040430.18_atse_2,PITPNC1,3,3756,164522,254185.0,115430.0,0.4541180636150835,0.01892717843505038,49,0.6645815218096635,0.8831064332342673,1.5476879550439309
78709,chr8_22975261_23064951_+,ENSMUSG00000031543.18_atse_1,ANK1,4,1788,4360,5110.0,3503.0,0.685518590998043,0.14124492371692118,9,0.556837501460034,0.9907855631837826,1.5476230646438167
